category,link,big_title,lecture_link,middle_titles,lecture_time,teacher_name,teacher_post,teacher_profile,related_words,category_id
ビジネススキル,https://schoo.jp/course/7790,全3回組織のDX・イノベーションに立ちはだかる壁の見つけ方 ‐ 勇者物語風,"['https://schoo.jp/class/10571', 'https://schoo.jp/class/10572', 'https://schoo.jp/class/10573']","['ルール（組織のしがらみ）がイノベーションの壁', 'チーム／組織の体制が壁', 'イノベーターが乗り越えなければならない壁']","['50min', '50min', '50min']",石川 優太朗,組織で起こすイノベーションの専門家,1988年生まれ。IT会社２社を経験し、要件定義からテストまでの一連に携わる。マネジメントに強み。その後、アクセンチュアに転職し、31歳にマネージャー（課長）に昇格、官公庁を中心にDXを推進する。2021年に大手保険会社に転職し、イノベーションを起こすための事務局として組織作りやサービスをブラッシュアップさせるデザイン思考、案件評価などを実施。「組織（マネジメント）」×「DX」×「イノベーション」が専門分野。,"['イノベーション', '新規事業', '経営', '組織運営', '課題解決力', 'DX基礎', 'DXプランニング']",1
ビジネススキル,https://schoo.jp/course/7794,全2回クイックに作る 伝わる図解,"['https://schoo.jp/class/10578', 'https://schoo.jp/class/10606']","['課題を伝える時のレイアウトのコツ', '効果を伝える時のレイアウトのコツ']","['60min', '60min']",松上 純一郎,株式会社Rubato　代表取締役,"同志社大学文学部卒業、神戸大学大学院修了、University of East Anglia修士課程修了。
米国戦略コンサルティングファームのモニターグループで、外資系製薬企業のマーケティング・営業戦略、国内企業の海外進出戦略の策定に従事。
その後、NGOに転じ、アライアンス・フォーラム財団にて企業の新興国進出サポート（バングラデシュやアフリカ・ザンビアでのソーラーパネルプロジェクト、栄養食品開発プロジェクト等）や栄養改善プロジェクトに携わる。

現在は株式会社Rubato代表取締役を務める。
Rubatoにて自身のコンサルティング経験から、提案を伝え、人を動かす技術を多くの人に広めたいという想いで、個人・法人向けの研修を提供している。

著書に５万部突破の『PowerPoint資料作成　プロフェッショナルの大原則』（技術評論社）、『ドリルで学ぶ！人を動かす資料の作り方』（日本経済新聞出版社）、監修に『この1冊で伝わる資料を作る! PowerPoint 暗黙のルール』（マイナビ出版）がある。","['PowerPoint', '仕事術', '資料作成', '業務効率化']",1
ビジネススキル,https://schoo.jp/course/7809,全1回あなたの市場価値を“ストーリー化“で伝えよう,['https://schoo.jp/class/10616'],['広報目線で作る「自分ストーリー」'],['60min'],斉藤 久良良,株式会社プラスカラー　取締役COO 広報コンサルタント,"広報歴18年・広報人材育成歴10年の広報コンサルタント。
2011年〜約6年、スマートフォンゲームを開発する(株)コロプラにて広報・IRチームのマネージャーに就任、チームメンバーの指導・育成も行う。メディアリレーションを中心とした社外広報、社内広報、企業ブランディング、CSR活動、IRなど広報領域全般をカバー。2017年〜はフリーランス広報として未経験広報人材の育成を中心に、企業の広報活動を支援。2019年3月より広報・PR支援の(株)プラスカラーに取締役COOとしてジョイン。「広報・PRの力で日本を活性化する」という目標を掲げ、広報できる人材の育成に目下、心血を注いでいる。","['広報・PR', 'キャリア', '印象づくり', '就職活動', '複業・副業', 'セルフブランディング', 'ビジネス基礎力']",1
ビジネススキル,https://schoo.jp/course/7775,全5回仕事が楽しくなるビジネス数学,"['https://schoo.jp/class/10547', 'https://schoo.jp/class/10675', 'https://schoo.jp/class/10731', 'https://schoo.jp/class/10789', 'https://schoo.jp/class/10854']","['ビジネスで差をつけるグラフの扱い方', '統計入門〜割合〜', '期待値を意思決定に活用する', '第4回 統計入門  〜ヒストグラムと標準偏差〜', '第5回 正規分布']","['45min', '45min', '45min']",鈴木 伸介,株式会社数学アカデミー 代表取締役,株式会社数学アカデミー代表取締役。医学部受験数学マンツーマン指導Focus代表講師。早稲田大学理工学部在学中よりこれまで、小学生の算数から難関大学受験の数学まであらゆる層の指導経験を培う。現在、医学部受験数学指導を行う一方、一般向けに数学の意義・価値を伝える活動を精力的に行う。数学に関するセミナーやイベントに多数登壇、ビジネス数学検定・統計検定等の対策講座講師、数学コラムの執筆、数学リテラシー向上のための企業研修、企業のデータ分析などに尽力。YouTubeチャンネル『すずき先生／医学部受験数学』では数学動画を定期的に配信している。著書『もう一度解いてみる入試数学』（すばる舎）。ビジネス数学検定1級AAA資格保有。株式会社数学アカデミーのホームページはこちら https://suugaku-acad.jp/,"['ビジネスシミュレーション', 'プレゼンテーション', '課題解決力', 'ビジネス基礎力']",1
ビジネススキル,https://schoo.jp/course/7792,全3回チームの成果を引き上げる 熱狂の火種,"['https://schoo.jp/class/10576', 'https://schoo.jp/class/10651', 'https://schoo.jp/class/10682']","['「熱狂」がチームの軸をつくる', '周囲を熱狂に巻き込む ３つの心得', 'チームに火をともす問いかけ']","['60min', '60min', '60min']",岸 昌史,Axia Strategic Partners代表取締役,"変革デザイナー。三井物産株式会社(人事や経理の他、営業ではインドネシアでの新会社4社立ち上げをリード)、ボストン コンサルティング グループ(年間MVP受賞)、クリエイティブ系スタートアップの事業統括責任者を経て、「人の持つ可能性を爆発させ、未来の憧れとなる人や組織を生み出す」ことを目的に、組織づくりのコンサルティングやエグゼクティブ向けコーチングサービスを提供するAxia Strategic Partnersを起業。
学生時代はアメリカンフットボール部で日本代表や日本一を経験。関西学院大学商学部、北京大学Executive MBA、桑沢デザイン研究所戦略経営デザインコース卒。著書「熱狂のデザイン　楽しく結果を出すチームのつくり方」は、Amazon７部門でNo.1のベストセラーに。
最近、2人の子供とブレイクダンスやキックボクシングを習い始めたが、既に子供に抜かれ、焦って影練中。","['コミュニケーション術', 'マネジメント', 'リーダーシップ', '人材育成', 'チームビルディング', '課題解決力']",1
ビジネススキル,https://schoo.jp/course/7799,全1回インボイス開始目前、準備OK？,['https://schoo.jp/class/10574'],['インボイス総復習、今後の手続きについてケーススタディで学ぶ'],['60min'],宮﨑 雅大,税理士,会計や税務の負担を、ちょっとでも軽減できればと思い、お話しています。（開業年月：2016年10月活動拠点：神奈川県川崎市中原区）ワークショップや交流会、タイムチケットなどを通じてフリーランスの方とお話する機会が多かったため、その経験を活かして登壇させていただいています。開業当初は、freeeやマネーフォワードは今ほど使い勝手が良くなかったときから利用しています。そのため、設立したての法人や開業したての個人事業主の方の相談にのる機会も多かったです。その機会を活かしてウェビナーやワークショップに登壇させていただいています。趣味はボルダリング（あまり上手では無いので良く落ちていますが…）です。,"['フリーランス', '確定申告', '税金', '簿記', '複業・副業', '経理', '会計・財務']",1
ビジネススキル,https://schoo.jp/course/7752,全1回Notion AI研究会,['https://schoo.jp/class/10506'],['つばさ先生とNotion AIの可能性を探ろう'],['40min'],つばさ,Notionコンサルタント,Notion認定コンサルタント、兼Notion公式アンバサダーとしてNotion導入・運用をサポートしています。これまで累計500時間以上のコンサルティングを提供しており、特に個人のセルフマネジメントに関連したNotionの相談を多く受けています。,"['情報活用', '時間術', '業務効率化', '課題解決力', 'AI活用', 'DX基礎', 'ITリテラシー']",1
ビジネススキル,https://schoo.jp/course/7778,全1回達人から学ぶ「ほめる」は最強のビジネススキル,['https://schoo.jp/class/10552'],['「ほめ上手」と「ゴマすり」って何が違う？'],['60min'],西村 博,ほめちぎる人財育成講師,"西村　博（にしむら　ひろし）S50　７月３日
有限会社　西村自動車　代表取締役
新車市場（新車・中古車販売・リース）・車検のコバック　東みよし店・メンズ脱毛サロン美肌男
【経歴】
セミナー講師・経営コンサルタント
一般社団法人ほめる達人協会　特別認定講師
一般社団法人日本パーソナルブランド協会　パーソナルブランドコンサルタント
PTA本部役員１８年
東みよし町教育委員８年

【メディア実績】
テレビ：四国放送ゴジカルレギュラーコメンテーター（2019～2023）・フォーカス徳島
ラジオ：AM徳島・FM徳島・FM眉山・広島FM
雑誌：徳島人　・ワイヤーママ・あわわ
2018年セミナーコンテストグランプリ優勝","['コミュニケーション術', '印象づくり', '交渉術']",1
ビジネススキル,https://schoo.jp/course/7774,全1回歴史から紐解く『サラリーマン』の働き方,['https://schoo.jp/class/10544'],['自分に合った“いま“の働き方を考える'],['60min'],原克,早稲田大学教育学部教授,"早稲田大学教授。専門は表象文化論・ドイツ文学。
1954年、長野県生まれ。立教大学大学院ドイツ文学専攻博士課程。
職歴：神戸大学国際文化学部助教授・立教大学文学部ドイツ文学科教授を経て現職。ボーフム大学・ベルリン・フンボルト大学哲学科研究員。
著書：『流線形の考古学』(講談社学術文庫)、『アップルパイ神話の時代』(岩波書店)、『サラリーマン誕生物語』(講談社)、『OL誕生物語』(講談社)、『美女と機械』(河出書房新社)、『気分はサイボーグ』(角川学芸出版)、『身体補完計画』(青土社)、『ポピュラー・サイエンスの時代』(柏書房)、『暮らしのテクノロジー』(大修館書店)、『モノの都市論』(大修館書店) 、『白物家電の神話』(青土社)、『騒音の文明史』(東洋書林)等。","['歴史', 'その他', 'ビジネス教養', 'リベラルアーツ']",1
ビジネススキル,https://schoo.jp/course/7757,全1回仕事で疲れた人のためのラクラク時短家事術,['https://schoo.jp/class/10514'],['時短家事7つの法則'],['60min'],本間 朝子,知的家事プロデューサー,"フードプランニング会社のチーフディレクターを経て独立。
自分自身が仕事と家事の両立に苦労した経験から、時間と無駄な労力を省く家事メソッド「知的家事」を考案。
「時間がない」「家事が大変」と嘆く多くの主婦の悩みを解決している。
NHK「あさイチ」や日本テレビ「ヒルナンデス! 」などのテレビ、「クロワッサン」「ESSE」「レタスクラブ」ほか、テレビドラマの時短家事アドバイザーとしても活躍。
著書に『写真で分かる！家事の手間を9割減らせる部屋づくり』（青春出版社）、『ゼロ家事』（大和書房）、『ムダ家事が消える生活』（サンクチュアリ出版）など計12冊。
オンライン上で仲間と交流を深めながら、楽しく家事をするコミュニティ「家事トモ☆サロン」主宰。","['時間術', '行動習慣']",1
ビジネススキル,https://schoo.jp/course/7770,全6回創造性を育てる　デザインコミュニケーション入門,"['https://schoo.jp/class/10535', 'https://schoo.jp/class/10536', 'https://schoo.jp/class/10537', 'https://schoo.jp/class/10538', 'https://schoo.jp/class/10539', 'https://schoo.jp/class/10540']","['発注・受注はコミュニケーションでできている', 'デザインプロセスの秘伝レシピ', 'デザイナーの頭を解体する', '評価と選択のプロになること', 'デザインプロセスのコミュニケーション', 'もっと創造的に生きるために']","['70min', '70min', '70min', '70min']",カイシ トモヤ,アートディレクター／東京造形大学教授,アートディレクター／グラフィックデザイナー。株式会社ルームコンポジット代表取締役。東京造形大学教授。関西大学産業心理学専攻卒業後、デザイン会社を経て2004年独立、2007年より法人化。仕事においてプロセスやコンテクストおよびそれらの言語化を重視し、クライアントに寄り沿って並走するように、コンセプト立案やデザインを行っている。香港国際ポスタートリエンナーレ 金銀銅賞/KAN Tai-Keung賞、APA金丸重嶺賞、繊研流通広告賞 金賞等。主な著書に『すべての仕事はデザインから始まる。 失敗しないデザイン発注』『How to Design いちばん面白いデザインの教科書 改訂版』『たのしごとデザイン論 完全版』がある。,"['コミュニケーション術', 'デザイン', 'ビジネス基礎力']",1
ビジネススキル,https://schoo.jp/course/7783,全3回Shunsuke式 探求ChatGPT,"['https://schoo.jp/class/10557', 'https://schoo.jp/class/10648', 'https://schoo.jp/class/10709']","['生産性向上ツールをChatGPTで発明しよう', 'コミュニケーション向上ツールをChatGPTで発明しよう', '業務の苦手克服ツールをChatGPTで発明しよう']","['60min', '60min', '60min']",林 駿甫 (Shunsuke),プロンプトアーティスト,AIと共生する未来を目指すプロンプトアーティスト。共著『基礎から学ぶノーコード開発』(C &R研究所)。noteやTwitterなどで、人間らしさを最大限に引き出すChatGPTの使い方を発信している。,"['時間術', '資料作成', '業務効率化', '課題解決力', 'DX基礎', 'ITリテラシー', 'デジタルリテラシー', '自動化']",1
ビジネススキル,https://schoo.jp/course/7747,全1回大人の気遣い ユーモアトーク,['https://schoo.jp/class/10500'],['ユーモアの「型」を身につける'],['60min'],神宮 つかさ,東京コミュ塾代表｜ファシリテーションコーチ,4年半の英国駐在中、欧州本社のサプライチェーンマネージャーとしてアジアから欧州全土への輸入販売の責任者となりました。この時のメンバーはそれぞれが個性の強い欧州人。彼らの意見を纏めたり、本社の意向をメンバーに分かりやすく説明するのは至難の業でした。この経験の中で培ったのがファシリテーションスキルです。もちろん初めは上手くいかず、会議は炎上するはプレゼンは途中で遮られるは困難の連続でした。日本風の「和をもって尊しとなす」という考えは世界では通用しませんでした。そこからコミュニケーションスキルを磨くべく会議では毎回ファシリテーター役を担い、プレゼンの機会は逃さず挑戦しました。そうすることで少しずつコツを掴み、全員が納得出来るような分かりやすい話し方や会議を纏めるファシリテーション技術を身に付けることが出来ました。講座では経験の中で培った「実践ですぐに使える！」技術を体系的にお伝えします。世界に通用するコミュニケーションスキルを身につけましょう！,"['コミュニケーション術', '仕事術', 'ビジネス基礎力']",1
ビジネススキル,https://schoo.jp/course/7767,全1回「トップ5%社員」がオススメする定番ビジネス書の選び方,['https://schoo.jp/class/10530'],['「トップ5%社員」がオススメする定番ビジネス書の選び方'],['60min'],越川 慎司,株式会社クロスリバー 代表取締役CEO,マイクロソフト米国本社に入社し業務執行役員としてPowerPointやTeamsなどの責任者を歴任。2017年にクロスリバーを設立し、メンバー全員が週休3日・複業(専業禁止)しながら800社以上の働き方改革と学び方改革を支援。著書25冊『AI分析でわかったトップ5%社員の習慣』など。フジテレビ『ほんまでっか!?TV』準レギュラーなどメディア出演多数。,"['情報活用', '読書術', 'ビジネス教養']",1
ビジネススキル,https://schoo.jp/course/7751,全2回ホンネが分からない相手に“踏み込む“スキル,"['https://schoo.jp/class/10504', 'https://schoo.jp/class/10505']","['信頼関係を作るアサーティブな聞き方・話し方', '押しが強い相手にお願いをする方法']","['60min', '60min']",森田 汐生,NPO法人アサーティブジャパン 代表理事,岡山県生まれ。一橋大学社会学部卒業。学生時代、イギリス滞在中にアサーティブに出会う。社会福祉士の資格を取得後、渡英先でソーシャルワーカーとして勤務した。アサーティブトレーナーの資格を取得して帰国後、2004年にNPO法人アサーティブジャパンを設立。多様な個人がお互いに誠実で対等な人間関係を築くことを目的に「アサーティブ」を伝える仕事を続けて20年、全国のトレーナーと共に、年間2万人を超える方々にアサーティブの研修・講演をしています。対話を通して理解し合うことを願って、全国各地を走り回っています。好きなことは、双子の子どもと家族の時間、それから言葉を学ぶこと。TOEIC、960。現在はスペイン語に挑戦中。,"['コミュニケーション術', 'コーチング・メンタリング']",1
ビジネススキル,https://schoo.jp/course/7768,全2回アナウンサーが教える 声で変わるあなたの話し方,"['https://schoo.jp/class/10532', 'https://schoo.jp/class/10607']","['アナウンサーが教える 声で変わるあなたの話し方', 'アナウンサーが教える 伝わる声を育む習慣']","['60min', '60min']",島 永吏子,フリーアナウンサー・話し方講師,"島 永吏子(しま・えりこ)　フリーアナウンサー・話し方講師

大学卒業後、飲料メーカーの事務職から地元富山のNHKキャスターに転身。ニュース・情報
番組を担当し、2008年「NHK地域キャスター賞」受賞。2012年よりフリーアナウンサーとして司会・ナレーションの他、YouTuberとしても活動し「しまえりこの朗読読み聞かせ」（登録者数12万人）「しまえりこ好印象の話し方伝え方」を配信中。
　ヨガ講師・中学高校音楽教員の免許をもっており、話し方レッスンはヨガや音楽の要素を取り入れながら「自分の声を活かした好印象の話し方」をアドバイスしている。
 
講師歴）
・シオノギビジネスパートナー
・日本ガス （鹿児島）
・日本成人病予防協会 　
・豊島区　　他

メディア出演）
・日経xwoman
・教育音楽
・東大王
・美人百科 他","['コミュニケーション術', 'プレゼンテーション', '印象づくり']",1
ビジネススキル,https://schoo.jp/course/7759,全1回“I”から“ We”へ踏み出すチームビルディング,['https://schoo.jp/class/10516'],['アドラー心理学に学ぶ チームづくりのマインド'],['60min'],岩井 俊憲,有限会社ヒューマン・ギルド代表取締役,1947年栃木県生まれ。早稲田大学卒業。外資系企業の管理職などを経て、1985年4月有限会社ヒューマン・ギルド設立、代表取締役に就任。アドラー心理学に基づく講座やカウンセリング、カウンセラー養成に従事。また、法人においても、企業や官公庁を中心に心理学による人間的側面と経営＆マネジメント双方をベースとした経営者、管理職層向けの研修などを行っており、講師経歴は約40年にわたる。主な著書としては、『チームで仕事を進めるために大切なこと』（ディスカヴァー・トゥエンティワン）、『経営者を育てるアドラーの教え』（致知出版社）など、単著・共著等で66冊におよぶ。アドラー心理学カウンセリング指導者、上級教育カウンセラー、中小企業診断士。,"['コミュニケーション術', '心理学', 'チームビルディング', 'ビジネス基礎力']",1
ビジネススキル,https://schoo.jp/course/7760,全1回パワポで使えるわかりやすい図解の作り方,['https://schoo.jp/class/10517'],['図解をデザインで理解し、使いこなそう'],['50min'],間嶋沙知,majima DESIGN/デザイナー,"高知在住のフリーランスデザイナー。
大学卒業後、桑沢デザイン研究所の夜間部に学ぶ。東京・高知のデザイン事務所を経て、2016年に独立。majima DESIGNの屋号で県内外の企業、店舗、個人、団体のサービスや商品に係る印刷物やウェブデザインを手がける。
目下の関心はアクセシビリティ。「個々の良さが発揮される風通しの良い世界」にデザインで貢献することを目指して活動中。
こぶたのうたちゃんと暮らしている。

著書『見えにくい、読みにくい「困った！」を解決するデザイン』（マイナビ出版）","['PowerPoint', 'プレゼンテーション', '仕事術', '資料作成', '業務効率化', 'ビジネス教養', 'ビジネス基礎力']",1
ビジネススキル,https://schoo.jp/course/7758,全1回おしゃれNotionアイデア術,['https://schoo.jp/class/10515'],['ひと手間で生まれ変わる Notionのホーム画面'],['60min'],なかむら ゆう,会社員インフルエンサー,"1999年9月15日生まれ。中高時代はアイドル活動と学業を両立し、独自の時間術や勉強法で早稲田大学文化構想学部に合格。その経験を活かし、高校生・大学生向けの勉強法や暮らしのヒントをInstagram等のSNSで発信し、総フォロワーは7万人超。2022年3月には学研より初の著書『かわいいノートでがんばる作戦　高校生の勉強ノートの作り方』を出版。
現在は会社員として働く傍ら、Notionを用いた暮らし術やライフスタイルについてInstagram（@chanyu_smile）で発信中。","['デザイン', '仕事術', '業務効率化']",1
ビジネススキル,https://schoo.jp/course/7750,全1回要点をつかむ思考の整理術,['https://schoo.jp/class/10503'],['頭の中の「考える」を整理する方法'],['60min'],筧 将英,ストラテジックプランナー/クリエイティブストラテジスト,"2008年に株式会社電通入社、ストラテジックプランニング職、データマーケティング職を経験。大手クライアントやスタートアップ企業のマーケティング戦略、コミュニケーション戦略の立案を中心として、キャンペーン設計から企画・実施までのディレクションを行なう。

2021年にストラテジーブティック「Base Strategy株式会社」を設立し、代表取締役に就任。同時に広告と芸能のハイブリッドエージェンシーである株式会社FOR YOUの執行役員CMO、株式会社ナンバーナインの社外取締に就任。","['仕事術', '思考法', '発想法', 'ビジネス基礎力']",1
ビジネススキル,https://schoo.jp/course/7692,全1回チームの悩みを解決するデザイン思考,['https://schoo.jp/class/10402'],['チームの悩みを解決するデザイン思考'],['60min'],イシジマ ミキ,デザイナー,"デザイナー& 認定スクラムマスター(CSM)。N予備校 グラフィックデザインカリキュラム 作成&講師。エンジニア組織にて一人目デザイナーを代行し、グラフィックデザインからアプリデザインまで幅広く行う。デザイナー1人目特有のカオスな環境が好き。Figmaへの移行、デザインシステム構築が得意。


著書：
デザインの学校 これからはじめるIllustratorの本

スマートフォンデザインでラクするために

神速Photoshop [グラフィックデザイン編]

神速Photoshop [Webデザイン編]","['デザイン', 'デザイン思考', '課題解決力', 'デザイン戦略']",1
ビジネススキル,https://schoo.jp/course/7739,全1回もう迷わないパワポのレイアウト パターン3選,['https://schoo.jp/class/10492'],['もう迷わないパワポのレイアウト パターン3選'],['60min'],日比 海里,デザイナー / コンテンツディレクター,"1984年東京生まれ。デザイナーであった親の影響もあり、学生時代にグラフィックデザインのスキル・ノウハウを習得。大学卒業後は出版社に入社し、編集部にて書籍・Webコンテンツの企画編集・デザイン・ディレクション業務を経験。2017年3月に出版社を退職・独立し、同7月に株式会社トリッジを設立。現在は同社でデザイナー・コンテンツディレクターとしてクライアントの支援を行いつつ、資料デザインの企業研修講師としても活動（延べ150社以上、2,000人以上にレクチャー）。著書に『ひと目で伝わるプレゼン資料の全知識』（株式会社インプレス発行）がある。","['PowerPoint', 'デザイン', '仕事術', '資料作成', '業務効率化', 'ビジネス基礎力']",1
ビジネススキル,https://schoo.jp/course/7719,全2回心を許したくなる聞き方のコツ,"['https://schoo.jp/class/10451', 'https://schoo.jp/class/10622']","['心を許したくなる聞き方のコツ', '相手に合わせた会話の処方箋']","['60min', '60min']",谷 益美,(株)ONDO 代表取締役,"(株)ONDO 代表取締役　早稲田大学ビジネススクール非常勤講師

1974年香川県生まれ、香川大学卒。建材商社営業職、IT企業営業職を経て2005年独立。
専門はビジネスコーチングおよびファシリテーション。企業、大学、官公庁などで研修やワークショップなど、年間約200本の対話を通した学びの場づくりを行う。2015年及び2019年、優れた講義を実施する教員に贈られる「早稲田大学ティーチングアワード」を受賞。著書「リーダーのための！コーチングスキル（すばる舎）」「リーダーのための！ファシリテーションスキル（すばる舎）」「チームの成果を最大化する　オンライン会議BASICS100（日本能率協会マネジメントセンター）」『入門 新リーダーの必須スキル チームがまとまる! 成果が上がる! ファシリテーション・ノウハウ（PHP研究所）』他。","['コミュニケーション術', 'マネジメント', '仕事術', 'コーチング・メンタリング']",1
思考術・自己啓発,https://schoo.jp/course/7894,全1回口ぐせで心の免疫力を上げる,['https://schoo.jp/class/10802'],['こころは「言葉」でつくられる'],['60min'],中島 輝,自己肯定感の第一人者／資格発行団体”torie”代表,"自己肯定感アカデミー代表。自己肯定感の第一人者でありカリスマとして、独自の自己肯定感理論の重要性をすべての人に伝え、自立した生き方を推奨することをミッションに活動し、著書は累計６２万部、累計800以上のオンラインメディアに寄稿。
これまで15,000名を超えるクライアントに行ってきたカウンセリングは回復率95%、「奇跡の心理カウンセラー」と呼ばれ、上場企業の研修オファーも殺到。
また、カウンセラー・メンタルトレーナー・コーチング・児童教育メソッドの資格を発行し、育成した数は５万人以上に登る。
新しい生き方や哲学を探求する「風・輝塾」も主催するほか、中島流自己肯定感メンタル・メソッドを広く知ってもらうために開催する講座は、毎月常時500名を超している。","['メンタルヘルス', 'モチベーション', '行動習慣']",2
思考術・自己啓発,https://schoo.jp/course/7887,全1回禅でひも解く「怒り」のしずめかた,['https://schoo.jp/class/10786'],['怒った自分を解放する'],['60min'],河口 智賢,禅僧／耕雲院副住職,"曹洞宗耕雲院副住職／曹洞宗観音寺住職／NPO法人ぐんないや-織syoku-理事長／株式会社つるエネルギー取締役
曹洞宗大本山永平寺にて修行。全日本仏教青年会理事・全国曹洞宗青年会副会長を歴任。地元、山梨県都留市にある曹洞宗耕雲院を拠点に国内外で活動する禅僧。""柔軟心""なマインドで禅ZENと多様性をテーマに活動するほか、子ども食堂の運営やオンライン坐禅会、食事を通した禅の食べ方教室、ヨガと禅のコラボレーションイベントなども開催している。
主演作品、映画『典座-TENZO-』（2019）が、第72回カンヌ国際映画祭（2019）批評家週間「特別招待部門」出品、マルセイユ国際映画祭観客賞、その他国際映画祭多数出品。映画発祥の地パリでの劇場公開に至る。","['コミュニケーション術', '行動習慣']",2
思考術・自己啓発,https://schoo.jp/course/7892,全1回頭がいい人に思わせるにはどうすればいいの,['https://schoo.jp/class/10800'],['頭がいい人と思わせる質問の仕方'],['30min'],安田 正,（株）パンネーションズ・コンサルティング・グループ代表取締役,"株式会社パンネーションズ・コンサルティング・グループ代表取締役
一般社団法人コミュニケーション・マイスター協会　代表理事
宮城県仙台市生まれ。高校時代から英語教育分野に関心を持ち、1986年外国語学部英語英文学科卒業。大学卒業を機に渡英。本格的にグローバルコミュニケーション教育の分野へと導かれる。帰国後、兼松パーソネル株式会社国際化事業部長を経て、1990年パンネーションズ・コンサルティング・グループを創業。代表取締役に就任。
現在は英語、ロジカル・コミュニケーション®、プレゼンテーション、対人対応コーチング、交渉などのビジネスコミュニケーションの領域で講師、コンサルタントとして活躍している。大手企業を中心に研修、コンサルティングを通して多くの役員との交流がある。東京大学、早稲田大学、京都大学、一橋大学などでも教鞭をとる。
主な著作としては
「英語は『インド式』で学べ！」（ダイヤモンド社）
「できる人は必ず持っている一流の気くばり力」（三笠書房）
シリーズ累計92万部を超えた「超一流の雑談力」（文響社）
などベストセラーを連続して世に送り出している。","['コミュニケーション術', '行動習慣']",2
思考術・自己啓発,https://schoo.jp/course/7873,全1回『うまく言葉にできない』がなくなる言語化力,['https://schoo.jp/class/10763'],['『うまく言葉にできない』がなくなる言語化力'],['60min'],山口 拓朗,伝える力[話す・書く]研究所／山口拓朗ライティングサロン主宰,出版社で編集者・記者を務めたのちに独立。27年間で3700件以上の取材・執筆歴を誇る。現在は執筆活動に加え、講演や研修を通じて「好意と信頼を獲得する伝え方の技術」や「伝わる文章の書き方」等の実践的ノウハウを提供。アクティブフォロワー数400万人の中国企業「行動派」に招聘され、北京ほか6都市で「Super Writer養成講座」も定期開催中。著書に『伝わる文章が「速く」「思い通り」に書ける 87の法則』（明日香出版社）『9割捨てて10倍伝わる「要約力」』『1%の本質を最速でつかむ「理解力」』（共に日本実業出版社）『マネするだけで「文章がうまい」と思われる言葉を1冊にまとめてみた。』（すばる舎）ほか25冊以上。 伝え方の本質をとらえたノウハウは言語の壁を超えて高く評価されており、中国、台湾、韓国など海外でも翻訳されている。,"['印象づくり', '思考法', '交渉術']",2
思考術・自己啓発,https://schoo.jp/course/7878,全1回元気になれる「週末ひとり時間」の過ごし方,['https://schoo.jp/class/10769'],['週末は「がんばる自分」を緩める'],['60min'],池田 千恵,(株)朝6時代表 早起きトレーナー/キャリアコンサルタント,"株式会社 朝6時代表。早起きトレーナー／国家資格キャリアコンサルタント。外食ベンチャー、外資系戦略コンサルティング会社を経て、2009年に『「朝4時起き」で、すべてがうまく回りだす！』（マガジンハウス）を刊行。ベストセラーとなり、「朝活の第一人者」と呼ばれるようになる。夜型→朝型への実体験と、多くの人に早起き習慣化を指導した実績をもとに、2010年より朝専用手帳『朝活手帳』をプロデュース。13年連続で発売する人気手帳となる。「朝１時間」の業務改革による生産性向上の手法を企業に指導しているほか、個人に向けては、今のままの働き方で良いのか迷うキャリアの踊り場期に、朝時間でなりたい自分を言語化し、行動するコミュニティ「朝キャリ（R）」（https://ikedachie.com/course/salon/）を主宰。2022年11月現在6歳の子供を育てるワーキングマザー。

Twitter, Instagram @ikedachie","['モチベーション', '時間術', '行動習慣']",2
思考術・自己啓発,https://schoo.jp/course/7831,全1回自分に合った習慣化の法則,['https://schoo.jp/class/10663'],['性格タイプ別の習慣術を知ろう'],['60min'],古川 武士,習慣化コンサルティング株式会社代表取締役,"米国ＮＬＰ協会認定ＮＬＰマスタープラクティショナー。
関西大学卒業後、日立製作所などを経て2006年に独立。3万人以上のビジネスパーソンの育成経験から「習慣化」が最も重要なテーマと考え、日本で唯一の習慣化をテーマにしたコンサルティング会社を設立。オリジナルの習慣化理論・技術を基に、習慣化講座、企業の働き方改革のコンサルティングを行っている。
著書は24冊で100万部を越え、主な著書に、『30日で人生を変える「続ける」習慣』（日本実業出版社）、『書く瞑想』（ダイヤモンド社）、『性格4タイプ別習慣術』（ディスカヴァー・トゥエンティワン）などがある。
 ▼習慣化コンサルティング株式会社公式サイト
 http://www.syuukanka.com/","['モチベーション', '行動習慣', '学習法']",2
思考術・自己啓発,https://schoo.jp/course/7828,全1回今すぐやめる「思考習慣」,['https://schoo.jp/class/10658'],['すり減らないために「やめる」３つのこと'],['60min'],片田 智也,感情マネージメント協会代表理事(公認心理師),20代で独立起業するが、ストレスから緑内障を発症、視覚障害者に。同年、うつ病と診断された姉が自死。姉の死の真相を知るために精神医学や心理療法を探求し、後に心理カウンセラーに転身する。厚生労働省ストレスチェック制度、防衛省メンタルサポートなどメンタルケア関連の公共事業に多数参画。カウンセリング実績はのべ１万名を超える。精神障害者のカウンセリングから経営者やアスリートのメンタルトレーニングまで、「心の問題解決」に幅広く取り組んでいる。著書、「メンタル弱い」が一瞬で変わる本　何をしてもダメだった心が強くなる習慣(PHP研究所)は韓国、台湾、中国、タイで翻訳出版されている。,"['メンタルヘルス', 'モチベーション', '心理学', '思考法', '行動習慣']",2
